终端MAC地址,终端类型,时间,终端行为,轨迹详细信息,终端IP地址,关联SSID,关联频段,关联信道,信号强度,VLAN,日志原文
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:35 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:6892:4fa0:29d1:aed4"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:35"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""} 【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:ec06:bf22:711d:d158"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:36"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:35 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:35"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:21 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:21"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:21 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:54:21"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:12 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:54:12"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:12 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:ec06:bf22:711d:d158"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:54:12"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:12 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:12"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:54:07 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:54:07"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:57 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:57"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:56 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:56"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:49 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:49"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:49 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:49"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:47 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:47"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:47 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:47"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:41 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:41"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:40 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:40"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:40 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:40"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:32 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:32"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:26 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:26"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:24 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:ec06:bf22:711d:d158"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:24"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:14 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:13"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""} 【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:53:14"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:09 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:09"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:04 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:04"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:53:02 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:53:02"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:59 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:52:59"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:56 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:56"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:52 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-47 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:51"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""} 【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:ec06:bf22:711d:d158"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:52"",""ssid"":""NCUWLAN"",""rssi"":-47,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:39 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:52:39"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:30 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:a56b:c7d5:9558:15e3"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:30"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:25 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:52:25"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:21 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:21"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:21 CST 2025,下线,终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 下线,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:3415:7531:fc9e:fa13"",""ap_mac"":""0074.9ca7.c6de"",""event"":""offline"",""timestamp"":""2025-11-07 19:52:21"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
00-13-EF-F1-0C-1E,无线,Fri Nov 07 19:52:21 CST 2025,上线 (获取IP地址成功),终端在AP 前湖北-智华科技楼-ap720-l-A-07F-8 (无线/前湖北/智华科技楼) 获取IP地址成功,10.202.227.76,NCUWLAN,5G,149,-48 dBm,,"【elog】{""sta_mac"":""0013.eff1.0c1e"",""sta_ip"":""10.202.227.76"",""sta_ipv6"":""240c:c901:2:abc1:ec06:bf22:711d:d158"",""ap_mac"":""0074.9ca7.c6de"",""event"":""online"",""timestamp"":""2025-11-07 19:52:21"",""ssid"":""NCUWLAN"",""rssi"":-48,""radio_id"":2,""channel"":149,""radio_type"":""802.11a"",""ap_ip"":""10.80.0.178"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""zhsyjxl-ap720-l-A-07F-8""}"
